account,date,sentiment,daily_pnl,winrate,volume_usd
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-21,Greed,196.805389,0.5454545454545454,9072.85
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-22,Unknown,0.49440699999999893,0.09090909090909091,1634.67
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-23,Unknown,104.132836,0.4444444444444444,6721.93
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-24,Unknown,2098.350173,0.3595505617977528,44469.77
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-25,Fear,1597.68162,0.3310344827586207,79962.87
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-26,Fear,-181.976173,0.2,3669.45
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-27,Fear,93.133556,0.2608695652173913,8203.98
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-02-28,Fear,893.428012,0.38571428571428573,43361.94
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-01,Fear,62.621233000000004,0.35294117647058826,6915.66
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-02,Fear,668.868123,0.3191489361702128,36642.06
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-03,Fear,63.96943,0.8333333333333334,5921.39
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-04,Fear,430.148011,0.1875,15464.470000000001
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-05,Fear,509.89502500000003,0.34782608695652173,13022.36
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-06,Fear,672.937638,0.28205128205128205,18842.16
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-07,Fear,244.308764,0.2909090909090909,26802.87
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,Fear,0.0,0.0,6120.08
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,Fear,0.0,0.0,10997.89
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,Fear,306.01248,0.23529411764705882,8995.01
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,Fear,17.244509,0.07142857142857142,15536.8
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,Fear,22.294566,1.0,1784.16
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,Unknown,-1.2672399999999993,0.2222222222222222,3280.19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-14,Fear,189.766701,0.8260869565217391,20610.670000000002
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,Unknown,12.546482000000001,0.8461538461538461,9537.75
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,Fear,-6.342484000000001,0.2857142857142857,3988.83
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,Fear,-31.277088,0.0,2116.03
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-18,Fear,0.0,0.0,1249.97
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,Fear,-2.8135689999999993,0.16666666666666666,6074.34
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,Unknown,-147.78931200000002,0.7777777777777778,13885.15
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,Fear,-691.770709,0.14285714285714285,5215.49
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,Fear,-453.150749,0.0,1499.89
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,Fear,0.0,0.0,748.95
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,Unknown,-128.478223,0.39285714285714285,14763.33
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,Unknown,69.285,0.3333333333333333,2249.9
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,Fear,440.074472,0.1875,7294.98
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,Fear,358.11305600000003,0.6666666666666666,1000.12
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,Fear,-587.280998,0.4090909090909091,5575.57
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,Fear,0.0,0.0,3749.62
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,Fear,7.052034,0.18181818181818182,7642.7300000000005
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,Fear,38.924339,1.0,2986.46
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,Fear,-171.805679,0.21052631578947367,11679.97
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,Fear,-1400.5515480000001,0.2,15020.9
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,Fear,-10680.756695,0.16666666666666666,33514.19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,Fear,-1635.8771990000002,0.4,20523.74
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,Fear,-3783.541719,0.41935483870967744,38654.91
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,Fear,52.646891999999994,0.45454545454545453,5843.77
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,Fear,3096.6364839999997,0.6346153846153846,25919.620000000003
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,Fear,913.07962,0.3448275862068966,17189.07
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,Unknown,442.307499,0.6111111111111112,7484.56
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,Fear,13.946437,0.5,675.12
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-15,Fear,0.0,0.0,499.9
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,Fear,17.022667,0.3,7958.9800000000005
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,Fear,169.67583499999998,0.5172413793103449,13239.61
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,Fear,105.570721,0.7857142857142857,4448.71
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,Fear,-28.790234999999996,0.2222222222222222,8498.45
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,Fear,-2.1503300000000003,0.4166666666666667,2999.74
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,Unknown,160.61063000000001,0.40540540540540543,13437.03
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,Greed,158.971762,0.0967741935483871,12248.26
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,Greed,260.76838200000003,0.29411764705882354,5277.9800000000005
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,Greed,145.270624,0.15789473684210525,5450.4400000000005
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,Greed,2.336769,0.25,999.9200000000001
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,Greed,364.302365,0.7647058823529411,5816.889999999999
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,Unknown,143.30163199999998,0.5714285714285714,2898.55
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,Greed,30.495403,0.2,1849.8200000000002
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-30,Greed,37.385304,0.14285714285714285,2093.09
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,Greed,0.0,0.0,24979.8
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,Greed,-136.63184100000035,0.22085889570552147,978758.71
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,Greed,61212.799649,0.6036585365853658,1765946.3599999999
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-26,Greed,0.0,0.0,64536.590000000004
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,Greed,357.346725,1.0,64893.91
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,Greed,2227.18659,0.6578947368421053,248389.74
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-07,Greed,0.0,0.0,202381.33
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,Greed,0.0,0.0,498189.02
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,Greed,38165.72224,0.6747967479674797,857791.1
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,Greed,927.412681,1.0,323771.05
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,Greed,0.0,0.0,157438.69
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,Greed,13963.52,1.0,171402.19999999998
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-18,Greed,1519.769822,0.6666666666666666,117502.78
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,Greed,-2427.873799,0.0,111655.81999999999
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,Unknown,0.0,0.0,19999.92
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,Unknown,856.4737299999999,0.09090909090909091,740958.59
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,Fear,11271.895074,0.6368715083798883,711472.9500000001
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,Fear,22640.870668,0.8709677419354839,522673.5
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,Fear,22299.186495,0.8089887640449438,1322353.09
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,Fear,0.0,0.0,800069.72
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,Fear,0.0,0.0,260009.12
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,Fear,5109.859504,0.06944444444444445,245357.98
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,Fear,0.08712,0.005050505050505051,907531.02
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,Unknown,0.0,0.0,65244.9
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-19,Fear,4839.59228,1.0,590529.22
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,Unknown,0.0,0.0,40007.36
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,Fear,4350.379248,0.7571428571428571,94357.24
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,Fear,2897.148962,0.34210526315789475,302986.27
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,Unknown,79477.806539,1.0,1816629.3800000001
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,Unknown,9261.449882,0.6071428571428571,689410.4500000001
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,Fear,314.6728,0.13043478260869565,350341.06
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,Fear,5362.529222,0.9545454545454546,355386.12
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,Fear,4750.8109939999995,0.5652173913043478,344764.02
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,Fear,444.205198,0.16393442622950818,1099580.39
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,Fear,0.0,0.0,499998.44
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,Fear,31134.240601999998,0.6666666666666666,949394.2
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,Fear,0.0,0.0,1359634.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,Fear,13642.628143,0.5405405405405406,678504.51
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,Fear,221.0,0.3333333333333333,156825.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,Fear,181694.59351,0.5391566265060241,6038583.31
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,Fear,11054.36889,0.2111111111111111,4961084.18
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,Fear,122461.112004,0.7474747474747475,2224625.14
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,Fear,0.0,0.0,727967.08
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-13,Unknown,14061.0,1.0,1176145.01
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,Fear,7470.8321,0.4807692307692308,955195.1799999999
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,Fear,0.0,0.0,86059.99
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,Fear,3088.0,1.0,166444.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,Fear,-110.0,0.0,169642.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,Fear,-681.29819,0.0,702502.7
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,Unknown,132.0,0.125,276778.99
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,Greed,3334.477567,0.36879432624113473,634368.12
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,Greed,0.0,0.0,187194.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,Greed,0.0,0.0,95634.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,Greed,47.876234000000004,1.0,282780.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,Greed,510.0,0.8,376290.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,Greed,65.480454,0.125,12067.08
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,Greed,338.42832,0.16666666666666666,20345.1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,Greed,0.0,0.0,5994.71
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,Greed,228.57984,0.09090909090909091,54048.03
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,Greed,429.683075,0.4444444444444444,60238.979999999996
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,Greed,0.0,0.0,34001.9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,Greed,0.0,0.0,9067.51
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-20,Greed,0.0,0.0,9744.18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,Greed,1302.916428,0.8571428571428571,57116.32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,Greed,77.765113,0.5333333333333333,51051.47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,Greed,132.02607999999998,0.2631578947368421,60000.97
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,Greed,883.097404,0.6,76926.87
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,Greed,0.0,0.0,30001.39
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,Greed,913.627084,0.5454545454545454,75909.42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,Greed,266.409992,0.26666666666666666,216251.92
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,Greed,617.35082,0.14814814814814814,107405.68
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-03,Greed,0.0,0.0,21000.15
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,Greed,0.0,0.0,74987.58
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,Greed,4444.4983010000005,0.7,172531.56999999998
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,Greed,236.33513399999998,0.25,68223.67
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,Greed,0.0,0.0,49988.14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,Greed,0.0,0.0,163166.37
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,Greed,0.0,0.0,57063.840000000004
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,Greed,5207.443414,0.7659574468085106,363737.11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,Greed,389.743164,0.2,64399.82
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,Greed,0.0,0.0,270346.22000000003
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,Greed,-36565.98544,0.046875,574505.04
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,Greed,0.0,0.0,50012.46
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,Greed,0.0,0.0,50013.950000000004
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-18,Greed,1509.898976,0.9259259259259259,291817.74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,Greed,436.546486,0.25,45440.18000000001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,Greed,0.0,0.0,11999.59
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-21,Greed,0.0,0.0,14998.2
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,Greed,0.0,0.0,50992.64
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,Greed,759.2148159999999,0.5961538461538461,186661.14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,Greed,279.185907,0.2857142857142857,173251.09
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,Greed,0.0,0.0,25003.39
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,Greed,4281.488139,0.7037037037037037,154264.47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,Greed,0.0,0.0,41995.71
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,Greed,526.9338359999999,0.7083333333333334,89478.89
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,Greed,0.0,0.0,182033.11000000002
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,Unknown,0.0,0.0,30011.09
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,Unknown,5319.861625,0.64,310362.69
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,Greed,0.0,0.0,21009.94
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,Greed,0.0,0.0,23986.050000000003
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,Greed,968.59038,0.4444444444444444,206016.43
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,Greed,656.21704,0.5,125733.51000000001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,Greed,0.0,0.0,90003.57
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,Greed,1147.595856,0.5,198979.59
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,Greed,2101.741695,0.375,123891.36
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,Unknown,251.604742,0.6,81250.69
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,Greed,0.0,0.0,27002.9
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,Greed,2136.853859,0.4,188144.09
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,Greed,1150.5233050000002,0.17391304347826086,145853.4
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,Greed,948.970582,0.3695652173913043,267918.11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,Greed,214.5898,0.35714285714285715,125785.35
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,Greed,3522.3946610000003,0.64,126303.14
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,Greed,0.0,0.0,45002.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,Greed,6017.309216,0.16279069767441862,342088.75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,Greed,0.0,0.0,158038.68
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,Greed,0.0,0.0,44995.29
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-06,Greed,0.0,0.0,194619.49
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,Greed,7329.223137999999,0.6818181818181818,603357.8
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,Greed,0.0,0.0,32998.06
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,Greed,0.0,0.0,20999.96
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,Greed,0.0,0.0,24000.3
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,Greed,0.0,0.0,276003.46
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,Greed,0.0,0.0,97988.96
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,Greed,2084.433906,0.7631578947368421,592097.63
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-16,Greed,1268.7590360000002,0.5714285714285714,127481.86
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,Greed,0.0,0.0,125009.72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,Greed,0.0,0.0,62998.22
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,Greed,2053.973644,1.0,190061.52
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,Greed,773.5582039999999,0.375,77221.53
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,Greed,0.0,0.0,44992.32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-23,Greed,0.0,0.0,45002.19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,Unknown,0.0,0.0,207005.18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-25,Fear,4197.732182,0.7777777777777778,337195.5
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,Unknown,0.0,0.0,26999.34
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,Fear,0.0,0.0,119990.08
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-28,Unknown,1649.643372,0.75,193337.78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,Fear,193.094953,0.25,60192.46
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,Unknown,1202.488212,0.6923076923076923,97200.55
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,Unknown,1118.387284,0.36363636363636365,133905.11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,Fear,0.0,0.0,224997.19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,Fear,0.0,0.0,270298.74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,Fear,11595.627026,0.7021276595744681,695918.25
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,Fear,1876.812082,0.5,169890.11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,Fear,0.0,0.0,52002.42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,Fear,2678.839374,1.0,138690.01
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,Fear,0.0,0.0,84001.13
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,Unknown,0.0,0.0,211993.84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,Greed,0.0,0.0,100000.58
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,Greed,0.0,0.0,164934.32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,Greed,2569.979964,0.7735849056603774,642356.11
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,Greed,2120.091364,0.6875,146122.7
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,Greed,129.66130099999998,0.4444444444444444,99879.67
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,Greed,0.0,0.0,43995.18
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,Greed,2273.29301,0.6190476190476191,225308.37
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,Greed,0.0,0.0,23994.47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,Greed,0.0,0.0,227374.83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,Greed,0.0,0.0,470026.81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,Greed,6400.623656,0.8235294117647058,900756.99
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,Greed,0.0,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,Greed,0.0,0.0,31999.690000000002
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,Greed,0.0,0.0,76011.61
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,Unknown,0.0,0.0,199968.63
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,Greed,0.0,0.0,239993.54
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,Fear,0.0,0.0,112478.98999999999
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,Fear,-108604.496278,0.0,901551.09
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,Fear,-4779.219012,0.0,213738.16
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,Unknown,11147.900554,0.75,132038.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,Fear,1706.44712,0.4166666666666667,84980.25
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,Fear,0.0,0.0,12500.1
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,Fear,2168.9015130000003,0.5555555555555556,64666.34
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-15,Fear,0.0,0.0,12500.130000000001
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,Fear,307.201888,0.8571428571428571,62804.47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,Fear,192.602844,0.125,42417.87
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,Fear,1005.30527,0.25,78509.63
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,Greed,0.0,0.0,14996.33
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,Greed,231.236918,0.2222222222222222,119768.07
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,Unknown,0.0,0.0,84995.2
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,Fear,0.0,0.0,27492.550000000003
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-01,Fear,0.0,0.0,30000.42
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,Fear,0.0,0.0,35004.98
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,Fear,0.0,0.0,34990.67
